season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,08/11/20,1864,portugal,Nacional,Gil Vicente,41.53,44.87,0.4218,0.2967,0.2814,1.27,1.02,35.8,29.3,2.0,1.0,0,2,1,2,3,2,0,21,7,62,11,10,1,0,0,3,2,0,6,2,38,7,48,15,7,0
2020,08/11/20,1864,portugal,Porto,Portimonense,75.05,43.75,0.8216,0.0467,0.1317,2.46,0.42,50.4,35.8,3.0,1.0,1,1,1,5,5,3,4,38,15,57,13,11,1,1,0,2,3,0,4,2,32,9,59,19,7,0
2020,08/11/20,1864,portugal,Benfica,Sp Braga,74.17,61.22,0.6195,0.1776,0.2028,2.11,1.04,86.0,70.0,2.0,3.0,2,0,1,5,3,2,3,33,14,47,17,7,0,3,0,0,4,3,1,0,56,24,45,24,4,2
2020,27/11/20,1864,portugal,Pacos Ferreira,Famalicao,47.38,45.21,0.4763,0.2674,0.2562,1.52,1.07,18.0,19.6,2.0,0.0,2,1,0,6,4,1,3,46,16,46,18,4,0,1,1,1,4,2,4,1,40,16,42,15,11,1
2020,27/11/20,1864,portugal,Tondela,Guimaraes,39.24,50.92,0.3584,0.3582,0.2834,1.15,1.15,40.0,12.6,0.0,2.0,2,0,1,3,4,1,2,22,8,49,9,6,0,1,0,2,2,1,6,3,33,7,38,13,8,1
2020,28/11/20,1864,portugal,Santa Clara,Porto,46.53,75.28,0.1541,0.6443,0.2016,0.9,2.07,11.9,63.3,0.0,1.0,1,0,2,3,5,2,2,38,13,44,9,12,0,2,0,1,6,3,4,3,46,17,52,23,10,1
2020,28/11/20,1864,portugal,Sp Lisbon,Moreirense,67.36,42.2,0.7448,0.0768,0.1784,2.07,0.5,66.4,25.4,2.0,1.0,3,0,0,11,1,0,3,55,27,47,19,9,0,1,1,1,2,2,3,1,28,12,47,17,11,0
2020,29/11/20,1864,portugal,Gil Vicente,Rio Ave,44.69,52.41,0.3883,0.3168,0.2949,1.14,1.0,34.4,14.6,2.0,0.0,0,0,3,3,7,1,1,35,13,53,23,9,0,2,1,0,3,2,0,0,23,10,56,6,9,0
2020,29/11/20,1864,portugal,Portimonense,Nacional,44.34,41.7,0.4891,0.2417,0.2692,1.43,0.92,39.5,28.7,1.0,0.0,0,0,3,2,6,3,1,30,7,60,17,8,0,1,2,0,3,0,2,1,29,11,64,17,7,1
2020,29/11/20,1864,portugal,Boavista,Belenenses,43.49,39.07,0.4813,0.221,0.2977,1.24,0.74,35.4,43.7,0.0,0.0,1,1,1,6,5,1,3,37,18,66,12,9,1,0,2,1,1,0,3,1,24,6,40,16,5,0
2020,29/11/20,1864,portugal,Sp Braga,Farense,62.66,44.3,0.6732,0.1349,0.1919,2.14,0.84,57.7,31.0,1.0,0.0,3,0,0,5,2,0,2,43,22,47,23,6,2,1,1,1,4,1,3,2,29,8,49,17,8,1
2020,30/11/20,1864,portugal,Maritimo,Benfica,39.95,73.64,0.1353,0.6806,0.1841,0.9,2.26,35.5,71.6,1.0,2.0,0,1,2,2,4,4,1,37,11,45,8,7,1,1,0,2,4,1,6,3,32,13,43,18,5,0
2020,01/12/20,1864,portugal,Moreirense,Pacos Ferreira,42.11,47.77,0.4116,0.3128,0.2756,1.3,1.09,30.4,11.5,0.0,1.0,1,0,2,3,5,2,3,22,8,46,14,11,0,2,1,0,6,3,3,1,45,17,53,14,6,0
2020,05/12/20,1864,portugal,Guimaraes,Portimonense,51.98,44.75,0.5066,0.2166,0.2768,1.38,0.8,13.7,29.0,1.0,0.0,2,0,1,4,5,2,1,32,11,42,11,7,0,1,0,2,3,1,5,2,34,7,59,18,9,0
2020,05/12/20,1864,portugal,Moreirense,Gil Vicente,41.26,44.78,0.4228,0.2895,0.2877,1.23,0.97,39.3,28.3,1.0,1.0,0,0,3,1,5,3,1,19,3,49,7,7,0,1,0,2,4,2,4,1,35,14,53,21,6,0
2020,05/12/20,1864,portugal,Famalicao,Sp Lisbon,44.81,67.41,0.2051,0.5557,0.2393,0.93,1.71,22.0,64.3,2.0,2.0,1,0,2,2,4,2,2,32,11,49,9,12,1,3,0,0,10,4,1,1,55,26,49,19,5,0
