season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,04/10/20,1843,france,Montpellier,Nimes,62.19,55.08,0.5082,0.241,0.2508,1.7,1.09,27.9,22.7,0.0,1.0,2,1,0,8,4,2,3,38,17,38,23,8,1,0,2,1,3,1,5,3,40,16,39,15,4,0
2020,04/10/20,1843,france,Bordeaux,Dijon,59.16,48.62,0.5011,0.2193,0.2796,1.44,0.85,24.0,40.9,3.0,0.0,0,2,1,1,2,0,0,30,8,36,11,8,1,0,1,2,2,1,5,1,28,11,47,13,7,1
2020,04/10/20,1843,france,Strasbourg,Lille,58.22,71.19,0.2705,0.4475,0.2821,1.01,1.38,27.5,51.4,0.0,3.0,1,0,2,3,5,2,0,42,18,41,13,5,0,2,1,0,4,1,1,0,42,17,46,16,7,0
2020,04/10/20,1843,france,Metz,Lorient,55.85,51.97,0.4464,0.2734,0.2802,1.4,1.03,30.9,37.0,3.0,1.0,1,1,1,3,3,1,1,35,8,31,15,5,0,0,1,2,5,2,7,4,19,9,52,11,7,0
2020,04/10/20,1843,france,Brest,Monaco,56.71,66.95,0.3087,0.4525,0.2388,1.45,1.8,21.5,44.8,1.0,0.0,2,0,1,7,5,2,5,47,17,57,12,4,0,2,0,1,6,4,5,0,43,12,36,25,8,2
2020,04/10/20,1843,france,Rennes,Reims,68.66,54.24,0.5958,0.1475,0.2567,1.61,0.65,57.9,32.3,2.0,2.0,3,0,0,9,3,2,3,34,15,36,17,8,0,0,0,3,1,1,5,2,25,9,30,10,8,2
2020,04/10/20,1843,france,Lyon,Marseille,75.95,65.03,0.5698,0.1851,0.2451,1.74,0.88,64.1,42.7,1.0,1.0,0,2,1,2,3,1,0,54,16,38,25,5,1,0,2,1,2,0,4,1,41,7,40,17,5,0
2020,16/10/20,1843,france,Dijon,Rennes,47.42,68.28,0.2202,0.5214,0.2584,0.96,1.62,40.1,50.3,1.0,1.0,0,1,2,2,6,2,1,26,9,45,12,8,0,2,1,0,7,3,3,2,42,12,35,23,6,0
2020,16/10/20,1843,france,Nimes,Paris SG,55.62,89.87,0.081,0.7805,0.1386,0.83,2.83,19.4,51.4,0.0,4.0,1,2,0,2,1,1,0,31,8,37,9,3,0,3,0,0,11,5,1,0,53,25,30,20,5,0
2020,17/10/20,1843,france,Reims,Lorient,54.42,50.69,0.4451,0.277,0.2779,1.41,1.05,37.2,42.8,1.0,3.0,0,1,2,3,6,4,2,27,11,34,10,9,1,0,1,2,4,2,7,3,23,10,46,10,5,0
2020,17/10/20,1843,france,Marseille,Bordeaux,64.22,60.41,0.4828,0.2365,0.2807,1.42,0.91,35.2,17.0,3.0,1.0,0,3,0,3,3,1,1,32,6,37,15,4,1,1,1,1,4,2,2,0,42,15,39,12,8,1
