season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,31/10/20,1845,germany,FC Koln,Bayern Munich,63.96,94.35,0.0737,0.8025,0.1238,0.89,3.11,26.0,58.4,1.0,2.0,0,2,1,3,5,4,1,31,12,48,11,11,0,3,0,0,13,6,4,0,58,29,30,26,6,1
2020,31/10/20,1845,germany,Augsburg,Mainz,62.36,58.79,0.4348,0.297,0.2682,1.49,1.18,25.6,42.5,3.0,1.0,0,1,2,1,5,2,0,22,6,30,10,3,0,0,0,3,2,2,8,3,25,7,41,11,12,0
2020,31/10/20,1845,germany,Ein Frankfurt,Werder Bremen,72.43,64.05,0.5449,0.2082,0.2469,1.75,0.98,36.8,18.6,1.0,1.0,1,1,1,3,7,3,1,41,12,42,15,4,0,1,2,0,3,3,2,2,26,8,36,7,7,0
2020,31/10/20,1845,germany,Bielefeld,Dortmund,58.75,85.98,0.1462,0.6263,0.2275,0.78,1.88,40.8,48.3,0.0,2.0,0,0,3,2,7,6,0,29,11,32,10,4,0,3,0,0,8,1,0,0,48,19,24,16,2,0
2020,31/10/20,1845,germany,M'gladbach,RB Leipzig,76.49,84.71,0.3344,0.4142,0.2514,1.43,1.61,65.7,55.8,1.0,0.0,2,1,0,7,4,2,3,51,25,37,22,8,0,3,0,0,8,5,1,1,65,21,36,23,3,0
2020,01/11/20,1845,germany,Freiburg,Leverkusen,63.34,78.32,0.2499,0.4885,0.2616,1.07,1.59,22.6,54.9,2.0,4.0,0,2,1,2,6,3,2,33,10,36,8,8,0,2,1,0,5,3,2,0,39,18,37,17,4,0
2020,01/11/20,1845,germany,Hertha,Wolfsburg,67.67,72.17,0.3834,0.3458,0.2708,1.38,1.3,18.5,24.0,1.0,1.0,0,0,3,4,8,3,1,36,12,53,10,9,1,1,2,0,3,2,2,0,45,15,32,20,4,0
2020,02/11/20,1845,germany,Hoffenheim,Union Berlin,74.22,64.84,0.5719,0.1879,0.2402,1.8,0.93,45.7,23.2,1.0,3.0,0,1,2,2,4,1,2,34,13,41,15,6,0,1,2,0,6,2,2,1,48,21,35,15,3,0
2020,06/11/20,1845,germany,Werder Bremen,FC Koln,63.64,64.94,0.3986,0.3258,0.2756,1.37,1.22,23.7,33.1,1.0,1.0,0,3,0,3,3,2,2,28,10,38,8,8,0,0,2,1,3,1,4,4,32,11,44,12,9,0
2020,07/11/20,1845,germany,Mainz,Schalke 04,58.19,55.34,0.4693,0.2678,0.263,1.57,1.12,48.3,50.0,2.0,2.0,0,0,3,3,7,3,2,28,11,40,10,9,0,0,2,1,2,1,5,0,20,6,33,10,6,0
2020,07/11/20,1845,germany,Augsburg,Hertha,62.81,67.88,0.3655,0.3625,0.2721,1.34,1.33,18.7,17.5,0.0,3.0,1,0,2,4,6,2,1,27,12,29,12,7,0,0,1,2,2,2,5,3,45,12,42,17,9,1
2020,07/11/20,1845,germany,RB Leipzig,Freiburg,84.98,62.91,0.725,0.0962,0.1788,2.28,0.7,61.4,22.1,3.0,0.0,2,0,1,4,2,1,2,59,17,40,19,6,0,0,2,1,4,3,6,4,35,13,34,10,9,0
2020,07/11/20,1845,germany,Union Berlin,Bielefeld,66.52,57.38,0.494,0.2213,0.2847,1.41,0.85,21.1,41.4,5.0,0.0,1,2,0,5,3,1,1,44,20,35,17,4,0,0,0,3,2,0,8,5,24,8,28,9,3,0
2020,07/11/20,1845,germany,Stuttgart,Ein Frankfurt,64.18,72.84,0.316,0.4182,0.2659,1.26,1.48,18.5,34.9,2.0,2.0,1,2,0,4,2,2,2,35,11,35,11,6,0,0,2,1,2,1,7,2,39,11,42,15,3,0
2020,07/11/20,1845,germany,Dortmund,Bayern Munich,87.23,94.28,0.2652,0.5062,0.2285,1.39,1.98,67.8,88.8,2.0,3.0,3,0,0,6,0,0,0,53,22,29,25,2,0,3,0,0,11,7,2,0,43,25,30,21,5,1
2020,08/11/20,1845,germany,Wolfsburg,Hoffenheim,72.13,73.9,0.3783,0.3625,0.2592,1.47,1.43,25.0,42.4,2.0,1.0,1,2,0,4,3,1,3,39,13,40,14,5,0,0,1,2,2,1,5,1,33,14,52,11,4,1
2020,08/11/20,1845,germany,Leverkusen,M'gladbach,78.71,79.19,0.4108,0.3282,0.261,1.52,1.33,68.9,75.1,4.0,3.0,3,0,0,8,3,1,4,42,18,31,11,4,0,2,1,0,5,1,3,2,39,18,38,14,7,0
2020,21/11/20,1845,germany,Hoffenheim,Stuttgart,74.12,63.24,0.5836,0.1974,0.219,2.07,1.12,31.0,17.5,3.0,3.0,0,1,2,3,6,3,1,42,16,53,14,6,1,0,3,0,4,3,4,2,44,14,39,17,6,0
2020,21/11/20,1845,germany,Bielefeld,Leverkusen,55.02,78.31,0.1824,0.5729,0.2447,0.87,1.75,41.8,60.0,1.0,2.0,0,0,3,1,9,5,0,18,4,31,4,3,0,3,0,0,11,5,6,3,48,19,40,15,7,0
2020,21/11/20,1845,germany,Bayern Munich,Werder Bremen,93.96,64.21,0.9033,0.0227,0.0741,3.34,0.43,68.9,14.7,1.0,1.0,3,0,0,10,3,1,5,43,23,31,14,7,0,0,3,0,3,1,3,1,32,10,44,5,7,0
2020,21/11/20,1845,germany,Schalke 04,Wolfsburg,55.58,71.63,0.2888,0.4368,0.2743,1.12,1.44,43.9,21.6,0.0,2.0,0,2,1,3,6,2,2,34,5,39,14,4,0,2,1,0,5,5,3,1,39,16,42,13,4,0
2020,21/11/20,1845,germany,M'gladbach,Augsburg,79.22,60.88,0.6961,0.1127,0.1912,2.2,0.75,68.0,16.8,1.0,1.0,2,0,1,7,6,4,3,41,22,36,11,7,0,1,0,2,4,1,7,2,31,12,32,9,10,0
