season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,17/10/20,1832,belgium,Mechelen,Kortrijk,37.1,38.33,0.4561,0.2856,0.2583,1.55,1.17,16.6,6.9,1.0,2.0
2020,17/10/20,1832,belgium,Standard,Club Brugge,52.6,70.29,0.2725,0.4644,0.2632,1.1,1.51,20.1,35.9,1.0,1.0
2020,18/10/20,1832,belgium,Waregem,Antwerp,35.45,50.16,0.3191,0.4362,0.2447,1.39,1.66,15.3,10.1,1.0,3.0
2020,18/10/20,1832,belgium,Mouscron,Eupen,33.28,34.21,0.4655,0.2593,0.2752,1.42,0.99,39.2,23.0,0.0,2.0
2020,18/10/20,1832,belgium,Genk,Charleroi,49.24,55.64,0.3744,0.37200000000000005,0.2536,1.46,1.45,4.7,21.3,2.0,1.0
2020,18/10/20,1832,belgium,Anderlecht,Oud-Heverlee Leuven,54.2,35.09,0.6693,0.1306,0.2001,2.1,0.8,11.5,3.6,2.0,2.0
2020,23/10/20,1832,belgium,Kortrijk,Anderlecht,39.39,53.08,0.3276,0.4103,0.2621,1.27,1.46,2.1,5.5,1.0,3.0
2020,24/10/20,1832,belgium,Oud-Heverlee Leuven,Club Brugge,36.29,71.33,0.1367,0.6707,0.1925,0.89,2.22,3.2,27.1,2.0,1.0
2020,25/10/20,1832,belgium,Antwerp,Beerschot VA,53.96,36.7,0.6625,0.1505,0.187,2.36,1.04,9.3,0.5,3.0,2.0
2020,25/10/20,1832,belgium,Oostende,Waregem,35.73,34.31,0.4741,0.2793,0.2466,1.68,1.24,8.2,18.5,3.0,0.0
2020,25/10/20,1832,belgium,St Truiden,Standard,31.42,51.67,0.2804,0.4624,0.2572,1.16,1.57,33.8,8.4,2.0,0.0
2020,26/10/20,1832,belgium,Gent,Genk,52.08,50.02,0.4905,0.2842,0.2253,1.96,1.45,2.8,4.6,1.0,2.0
2020,30/10/20,1832,belgium,Genk,Eupen,51.1,36.2,0.6093,0.1754,0.2153,2.02,0.98,7.2,14.9,4.0,0.0
2020,31/10/20,1832,belgium,Beerschot VA,Oud-Heverlee Leuven,37.16,38.17,0.4511,0.3185,0.2304,1.85,1.53,0.6,1.2,4.0,2.0
2020,31/10/20,1832,belgium,Charleroi,Cercle Brugge,54.93,39.58,0.6353,0.147,0.2177,1.93,0.8,12.4,1.6,3.0,0.0
2020,31/10/20,1832,belgium,Club Brugge,Mechelen,70.22,36.05,0.847,0.0388,0.1142,2.71,0.44,30.8,16.4,2.0,2.0
2020,01/11/20,1832,belgium,Anderlecht,Antwerp,54.56,54.73,0.4599,0.2944,0.2456,1.68,1.3,8.2,13.7,1.0,0.0
2020,01/11/20,1832,belgium,Standard,Oostende,48.83,37.6,0.5792,0.1764,0.2444,1.7,0.82,2.6,3.2,1.0,0.0
2020,01/11/20,1832,belgium,Waasland-Beveren,Gent,25.98,50.38,0.2473,0.5391,0.2136,1.4,2.13,40.2,2.7,1.0,4.0
2020,02/11/20,1832,belgium,Waregem,Kortrijk,32.45,38.12,0.41700000000000004,0.3292,0.2538,1.54,1.34,24.2,5.3,1.0,1.0
2020,06/11/20,1832,belgium,Mechelen,Charleroi,38.04,56.47,0.2682,0.484,0.2479,1.19,1.68,11.6,24.7,3.0,3.0
2020,07/11/20,1832,belgium,Kortrijk,Beerschot VA,38.23,38.4,0.4761,0.2892,0.2347,1.82,1.38,4.7,0.9,5.0,5.0
2020,07/11/20,1832,belgium,Eupen,Waasland-Beveren,34.18,24.91,0.5568,0.2136,0.2297,1.89,1.08,23.1,46.4,1.0,1.0
2020,07/11/20,1832,belgium,St Truiden,Genk,33.27,53.39,0.2796,0.4896,0.2308,1.38,1.88,22.3,10.1,1.0,2.0
2020,08/11/20,1832,belgium,Antwerp,Standard,53.49,48.51,0.5115,0.2292,0.2593,1.58,0.96,17.6,11.6,1.0,1.0
2020,08/11/20,1832,belgium,Oostende,Club Brugge,37.27,68.25,0.1656,0.6182,0.2162,0.92,1.99,3.3,32.2,1.0,3.0
2020,08/11/20,1832,belgium,Gent,Anderlecht,52.19,54.85,0.426,0.331,0.2431,1.66,1.44,3.3,11.3,1.0,1.0
2020,08/11/20,1832,belgium,Cercle Brugge,Waregem,38.04,32.3,0.5111,0.2528,0.23600000000000002,1.82,1.22,2.9,26.3,1.0,3.0
2020,21/11/20,1832,belgium,Standard,Eupen,48.95,33.6,0.6076,0.1525,0.2398,1.72,0.73,6.4,20.6,2.0,2.0
2020,21/11/20,1832,belgium,Oostende,Antwerp,36.74,52.95,0.2993,0.4409,0.2599,1.21,1.52,5.3,11.1,1.0,1.0
2020,21/11/20,1832,belgium,Waasland-Beveren,Cercle Brugge,25.44,36.05,0.3748,0.3837,0.2414,1.58,1.6,40.5,3.9,0.0,2.0
2020,21/11/20,1832,belgium,Club Brugge,Kortrijk,68.89,38.14,0.8196,0.0517,0.1287,2.63,0.52,18.4,2.9,1.0,0.0
