season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,13/12/20,1845,germany,Augsburg,Schalke 04,61.9,53.21,0.48700000000000004,0.2404,0.2726,1.5,0.97,27.7,42.1,2.0,2.0
2020,13/12/20,1845,germany,Leverkusen,Hoffenheim,81.48,72.37,0.5697,0.2039,0.2264,1.98,1.1,66.8,32.2,4.0,1.0
2020,15/12/20,1845,germany,Ein Frankfurt,M'gladbach,71.93,76.86,0.3508,0.40700000000000003,0.2422,1.57,1.7,26.7,55.8,3.0,3.0
2020,15/12/20,1845,germany,Hertha,Mainz,70.06,59.58,0.5063,0.2495,0.2442,1.78,1.18,14.2,49.0,0.0,0.0
2020,15/12/20,1845,germany,Werder Bremen,Dortmund,63.99,83.96,0.1796,0.5962,0.2242,0.98,1.97,19.3,63.4,1.0,2.0
2020,15/12/20,1845,germany,Stuttgart,Union Berlin,69.37,69.65,0.4386,0.2936,0.2678,1.5,1.18,27.7,23.2,2.0,2.0
2020,16/12/20,1845,germany,Schalke 04,Freiburg,54.17,64.58,0.3431,0.3951,0.2619,1.36,1.48,50.5,26.3,0.0,2.0
2020,16/12/20,1845,germany,Hoffenheim,RB Leipzig,71.94,84.13,0.2718,0.4946,0.2336,1.37,1.91,23.9,49.1,0.0,1.0
2020,16/12/20,1845,germany,Bielefeld,Augsburg,55.05,60.64,0.3832,0.322,0.2948,1.22,1.09,50.2,28.6,0.0,1.0
2020,16/12/20,1845,germany,Bayern Munich,Wolfsburg,91.69,73.96,0.7712,0.0834,0.1454,2.74,0.81,78.6,57.6,2.0,1.0
2020,16/12/20,1845,germany,FC Koln,Leverkusen,64.44,81.74,0.2181,0.5383,0.2436,1.05,1.79,22.8,57.0,0.0,4.0
2020,18/12/20,1845,germany,Union Berlin,Dortmund,69.31,84.8,0.2104,0.5497,0.2399,1.04,1.82,22.8,66.2,2.0,1.0
2020,19/12/20,1845,germany,RB Leipzig,FC Koln,84.24,62.82,0.7029,0.1066,0.1905,2.18,0.71,48.2,26.0,0.0,0.0
2020,19/12/20,1845,germany,Augsburg,Ein Frankfurt,61.39,72.23,0.298,0.4363,0.2657,1.2,1.51,15.7,18.4,0.0,2.0
2020,19/12/20,1845,germany,M'gladbach,Hoffenheim,76.47,72.2,0.5164,0.2569,0.2266,2.01,1.37,46.8,16.5,1.0,2.0
2020,19/12/20,1845,germany,Mainz,Werder Bremen,60.37,62.77,0.4344,0.301,0.2647,1.52,1.22,56.3,31.7,0.0,1.0
2020,19/12/20,1845,germany,Schalke 04,Bielefeld,53.43,54.85,0.4133,0.2987,0.28800000000000003,1.31,1.07,47.2,53.3,0.0,1.0
2020,19/12/20,1845,germany,Leverkusen,Bayern Munich,82.98,91.34,0.2701,0.5002,0.2297,1.4,1.96,77.5,100.0,1.0,2.0
2020,20/12/20,1845,germany,Freiburg,Hertha,65.73,69.95,0.3902,0.3397,0.2701,1.4,1.29,14.8,10.8,4.0,1.0
2020,20/12/20,1845,germany,Wolfsburg,Stuttgart,74.62,69.55,0.5032,0.2488,0.248,1.74,1.15,52.2,30.9,1.0,0.0
2020,02/01/21,1845,germany,Hoffenheim,Freiburg,73.12,67.5,0.5121,0.2511,0.2369,1.87,1.25,20.5,9.8,1.0,3.0
2020,02/01/21,1845,germany,FC Koln,Augsburg,62.81,61.0,0.4565,0.2618,0.2816,1.41,0.99,30.6,20.9,0.0,1.0
2020,02/01/21,1845,germany,Werder Bremen,Union Berlin,63.9,70.06,0.3509,0.3629,0.2862,1.21,1.23,16.7,25.3,0.0,2.0
2020,02/01/21,1845,germany,Ein Frankfurt,Leverkusen,72.58,82.44,0.2977,0.4486,0.2536,1.29,1.64,31.8,56.8,2.0,1.0
2020,02/01/21,1845,germany,Bielefeld,M'gladbach,56.33,75.64,0.2236,0.5311,0.2454,1.06,1.77,46.7,40.2,0.0,1.0
2020,02/01/21,1845,germany,Hertha,Schalke 04,67.78,52.41,0.5689,0.1874,0.2437,1.77,0.9,14.7,36.4,3.0,0.0
2020,02/01/21,1845,germany,Stuttgart,RB Leipzig,69.57,84.55,0.2437,0.5089,0.2474,1.14,1.75,28.0,47.9,0.0,1.0
2020,03/01/21,1845,germany,Dortmund,Wolfsburg,84.25,74.77,0.5722,0.1961,0.2317,1.91,1.02,83.8,74.8,2.0,0.0
2020,03/01/21,1845,germany,Bayern Munich,Mainz,91.76,59.65,0.89,0.0288,0.0812,3.33,0.51,84.7,43.5,5.0,2.0
2020,08/01/21,1845,germany,M'gladbach,Bayern Munich,76.39,91.56,0.209,0.5945,0.1965,1.42,2.45,51.0,57.3,3.0,2.0
2020,09/01/21,1845,germany,Leverkusen,Werder Bremen,81.93,63.2,0.6841,0.10800000000000001,0.2079,1.99,0.64,61.4,17.8,1.0,1.0
2020,09/01/21,1845,germany,Freiburg,FC Koln,68.4,61.94,0.4882,0.2542,0.2576,1.63,1.11,11.4,32.1,5.0,0.0
2020,09/01/21,1845,germany,Union Berlin,Wolfsburg,70.84,74.8,0.36200000000000004,0.3576,0.2805,1.27,1.26,36.2,51.2,2.0,2.0
2020,09/01/21,1845,germany,Schalke 04,Hoffenheim,51.77,72.15,0.2402,0.5205,0.2393,1.18,1.84,31.7,8.6,4.0,0.0
2020,09/01/21,1845,germany,Mainz,Ein Frankfurt,59.72,73.28,0.3071,0.4473,0.2456,1.39,1.72,49.6,28.8,0.0,2.0
2020,09/01/21,1845,germany,RB Leipzig,Dortmund,85.15,84.26,0.4283,0.3116,0.2601,1.55,1.29,53.1,64.6,1.0,3.0
