season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,02/11/20,1869,spain,Villarreal,Valladolid,77.14,61.32,0.6282,0.1406,0.2312,1.81,0.71,45.2,42.8,2.0,0.0
2020,06/11/20,1869,spain,Elche,Celta,58.01,69.89,0.3261,0.3853,0.2885,1.12,1.24,48.6,29.9,1.0,1.0
2020,07/11/20,1869,spain,Huesca,Eibar,64.15,65.38,0.4237,0.2752,0.3011,1.22,0.93,45.5,44.0,1.0,1.0
2020,07/11/20,1869,spain,Barcelona,Betis,89.99,73.03,0.7612,0.0865,0.1523,2.6,0.77,64.4,33.9,5.0,2.0
2020,07/11/20,1869,spain,Sevilla,Osasuna,80.87,69.19,0.5932,0.1528,0.254,1.62,0.68,42.8,17.6,1.0,0.0
2020,07/11/20,1869,spain,Ath Madrid,Cadiz,86.19,68.42,0.7075,0.0878,0.2047,1.93,0.51,68.5,18.5,4.0,0.0
2020,08/11/20,1869,spain,Getafe,Villarreal,75.7,77.93,0.3567,0.354,0.2893,1.18,1.18,32.0,56.9,1.0,3.0
2020,08/11/20,1869,spain,Sociedad,Granada,82.26,70.3,0.6128,0.141,0.2462,1.67,0.66,61.6,26.6,2.0,0.0
2020,08/11/20,1869,spain,Valladolid,Ath Bilbao,61.5,70.87,0.3502,0.3371,0.3127,1.05,1.02,46.5,20.9,2.0,1.0
2020,08/11/20,1869,spain,Levante,Alaves,67.68,63.78,0.4806,0.2466,0.2729,1.47,0.97,35.2,42.3,1.0,1.0
2020,08/11/20,1869,spain,Valencia,Real Madrid,64.69,88.57,0.1489,0.6545,0.1966,0.97,2.24,30.3,62.1,4.0,1.0
2020,20/11/20,1869,spain,Osasuna,Huesca,69.5,64.54,0.4567,0.2554,0.2879,1.34,0.93,26.7,42.3,1.0,1.0
2020,21/11/20,1869,spain,Levante,Elche,68.14,57.59,0.5469,0.2022,0.2509,1.68,0.92,38.0,46.0,1.0,1.0
2020,21/11/20,1869,spain,Villarreal,Real Madrid,79.18,87.01,0.32799999999999996,0.4299,0.2422,1.47,1.71,67.6,62.1,1.0,1.0
2020,21/11/20,1869,spain,Sevilla,Celta,80.81,70.06,0.5770000000000001,0.1673,0.2557,1.62,0.74,47.4,24.4,4.0,2.0
2020,21/11/20,1869,spain,Ath Madrid,Barcelona,87.04,90.16,0.366,0.3942,0.2399,1.6,1.67,95.3,100.0,1.0,0.0
2020,22/11/20,1869,spain,Eibar,Getafe,64.85,74.19,0.3435,0.3348,0.3217,0.99,0.98,40.2,19.2,0.0,0.0
2020,22/11/20,1869,spain,Cadiz,Sociedad,67.04,83.36,0.2075,0.5225,0.27,0.84,1.51,17.5,60.6,0.0,1.0
2020,22/11/20,1869,spain,Granada,Valladolid,68.76,61.46,0.4737,0.2347,0.2916,1.33,0.85,17.8,45.0,1.0,3.0
2020,22/11/20,1869,spain,Alaves,Valencia,63.26,66.79,0.3933,0.3285,0.2782,1.32,1.19,45.4,26.6,2.0,2.0
2020,23/11/20,1869,spain,Ath Bilbao,Betis,70.28,72.4,0.4016,0.3181,0.2803,1.32,1.15,26.7,18.5,4.0,0.0
2020,27/11/20,1869,spain,Valladolid,Levante,62.07,67.77,0.3677,0.3507,0.2816,1.25,1.22,46.5,36.9,1.0,1.0
2020,28/11/20,1869,spain,Elche,Cadiz,58.21,65.76,0.3787,0.3175,0.3039,1.14,1.02,48.3,26.8,1.0,1.0
2020,28/11/20,1869,spain,Valencia,Ath Madrid,67.03,86.37,0.1953,0.5704,0.2344,0.98,1.85,22.5,63.2,0.0,1.0
2020,28/11/20,1869,spain,Huesca,Sevilla,64.34,79.91,0.2594,0.47100000000000003,0.2696,1.03,1.49,42.6,46.3,0.0,1.0
2020,28/11/20,1869,spain,Real Madrid,Alaves,87.59,62.65,0.809,0.0508,0.1401,2.46,0.46,59.5,37.4,1.0,2.0
2020,29/11/20,1869,spain,Barcelona,Osasuna,91.03,69.77,0.8377,0.043,0.1193,2.71,0.47,80.5,15.8,4.0,0.0
2020,29/11/20,1869,spain,Getafe,Ath Bilbao,73.79,72.59,0.4225,0.2679,0.3096,1.18,0.87,15.8,15.9,1.0,1.0
2020,29/11/20,1869,spain,Celta,Granada,70.02,67.87,0.4741,0.2496,0.2763,1.44,0.96,32.8,18.8,3.0,1.0
2020,29/11/20,1869,spain,Sociedad,Villarreal,84.2,79.32,0.4899,0.2448,0.2652,1.54,1.01,75.5,75.5,1.0,1.0
2020,30/11/20,1869,spain,Betis,Eibar,69.66,65.79,0.4731,0.2471,0.2798,1.41,0.94,18.2,40.1,0.0,2.0
2020,04/12/20,1869,spain,Ath Bilbao,Celta,73.04,71.67,0.4288,0.2943,0.2768,1.39,1.1,16.1,20.8,0.0,2.0
2020,05/12/20,1869,spain,Levante,Getafe,67.8,73.66,0.4064,0.2952,0.2983,1.22,0.99,38.7,15.6,3.0,0.0
2020,05/12/20,1869,spain,Sevilla,Real Madrid,79.56,85.32,0.3453,0.3964,0.2583,1.37,1.49,64.9,64.9,0.0,1.0
2020,05/12/20,1869,spain,Ath Madrid,Valladolid,87.5,62.21,0.7808,0.0488,0.1704,2.08,0.34,77.2,45.4,2.0,0.0
2020,05/12/20,1869,spain,Cadiz,Barcelona,66.5,91.69,0.0978,0.7368,0.1653,0.78,2.47,20.2,77.0,2.0,1.0
2020,06/12/20,1869,spain,Granada,Huesca,64.88,63.53,0.4309,0.2828,0.2863,1.32,1.02,34.0,48.4,3.0,3.0
2020,06/12/20,1869,spain,Osasuna,Betis,68.87,67.02,0.4381,0.2897,0.2722,1.44,1.12,28.9,27.2,0.0,2.0
2020,06/12/20,1869,spain,Villarreal,Elche,79.87,57.92,0.6945,0.10300000000000001,0.2025,2.0,0.62,56.6,45.3,0.0,0.0
2020,06/12/20,1869,spain,Alaves,Sociedad,64.91,83.2,0.2113,0.5261,0.2626,0.89,1.57,34.2,61.6,0.0,0.0
2020,07/12/20,1869,spain,Eibar,Valencia,68.21,66.35,0.4285,0.2848,0.2867,1.32,1.02,35.9,31.4,0.0,0.0
2020,11/12/20,1869,spain,Valladolid,Osasuna,62.36,67.74,0.3825,0.3143,0.3032,1.15,1.01,50.9,36.7,3.0,2.0
2020,12/12/20,1869,spain,Valencia,Ath Bilbao,65.9,71.93,0.3919,0.3255,0.2826,1.29,1.15,35.0,21.2,2.0,2.0
2020,12/12/20,1869,spain,Getafe,Sevilla,71.8,79.01,0.2914,0.4066,0.302,0.96,1.2,20.7,58.2,0.0,1.0
2020,12/12/20,1869,spain,Huesca,Alaves,63.39,64.8,0.4318,0.2818,0.2864,1.32,1.01,53.9,40.2,1.0,0.0
2020,12/12/20,1869,spain,Real Madrid,Ath Madrid,86.24,87.37,0.4053,0.32299999999999995,0.2717,1.39,1.21,71.5,97.9,2.0,0.0
2020,13/12/20,1869,spain,Sociedad,Eibar,84.46,68.98,0.6566,0.1034,0.2399,1.67,0.49,66.1,31.5,1.0,1.0
2020,13/12/20,1869,spain,Betis,Villarreal,68.52,79.96,0.2762,0.4638,0.26,1.15,1.57,17.6,59.6,1.0,1.0
2020,13/12/20,1869,spain,Elche,Granada,58.63,64.31,0.375,0.3292,0.2957,1.18,1.09,51.3,34.2,0.0,1.0
2020,13/12/20,1869,spain,Barcelona,Levante,90.45,69.64,0.8170000000000001,0.0624,0.1206,2.98,0.74,72.3,27.5,1.0,0.0
2020,14/12/20,1869,spain,Celta,Cadiz,73.0,67.1,0.5168,0.2127,0.2705,1.5,0.86,18.4,13.6,4.0,0.0
2020,15/12/20,1869,spain,Real Madrid,Ath Bilbao,86.62,71.64,0.6828,0.114,0.2032,2.03,0.69,59.6,18.2,3.0,1.0
2020,16/12/20,1869,spain,Barcelona,Sociedad,90.74,83.07,0.6089,0.1825,0.2086,2.16,1.1,83.9,73.2,2.0,1.0
2020,18/12/20,1869,spain,Ath Bilbao,Huesca,71.31,64.07,0.4866,0.2334,0.2801,1.42,0.89,28.6,46.8,2.0,0.0
2020,19/12/20,1869,spain,Ath Madrid,Elche,87.16,57.74,0.8127,0.0303,0.1569,2.09,0.22,66.8,52.9,3.0,1.0
