season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,30/11/20,2411,england,Leicester,Fulham,79.28,61.81,0.642,0.1514,0.2065,2.08,0.9,50.1,42.2,1.0,2.0
2020,30/11/20,2411,england,West Ham,Aston Villa,75.13,72.89,0.45,0.3042,0.2458,1.67,1.33,27.0,27.1,2.0,1.0
2020,05/12/20,2411,england,Burnley,Everton,65.97,72.51,0.3582,0.3727,0.2691,1.3,1.33,42.0,14.4,1.0,1.0
2020,05/12/20,2411,england,Man City,Fulham,93.9,63.43,0.8799,0.0285,0.0916,2.99,0.41,67.9,45.4,2.0,0.0
2020,05/12/20,2411,england,West Ham,Man United,74.21,84.2,0.27699999999999997,0.4804,0.2426,1.26,1.73,31.7,60.5,1.0,3.0
2020,05/12/20,2411,england,Chelsea,Leeds,87.55,69.07,0.7095,0.111,0.1795,2.3,0.79,62.9,16.8,3.0,1.0
2020,06/12/20,2411,england,West Brom,Crystal Palace,57.66,66.16,0.3383,0.3757,0.2859,1.14,1.22,44.6,34.5,1.0,5.0
2020,06/12/20,2411,england,Sheffield United,Leicester,65.58,76.84,0.2901,0.4452,0.2648,1.14,1.48,41.7,37.3,1.0,2.0
2020,06/12/20,2411,england,Tottenham,Arsenal,83.59,78.66,0.5336,0.2283,0.23800000000000002,1.79,1.09,66.4,32.5,2.0,0.0
2020,06/12/20,2411,england,Liverpool,Wolves,87.72,76.84,0.6319,0.1508,0.2172,1.95,0.83,55.7,29.2,4.0,0.0
2020,07/12/20,2411,england,Brighton,Southampton,73.6,73.0,0.4225,0.311,0.2665,1.44,1.2,17.2,19.9,1.0,2.0
2020,11/12/20,2411,england,Leeds,West Ham,68.23,74.45,0.3638,0.3865,0.2496,1.47,1.52,17.2,19.2,1.0,2.0
2020,12/12/20,2411,england,Wolves,Aston Villa,75.96,73.86,0.4172,0.313,0.2698,1.4,1.18,15.7,22.6,0.0,1.0
2020,12/12/20,2411,england,Newcastle,West Brom,65.84,55.2,0.5218,0.2089,0.2693,1.49,0.84,33.1,34.4,2.0,1.0
2020,12/12/20,2411,england,Man United,Man City,84.18,93.95,0.2507,0.5214,0.2279,1.28,1.92,,,0.0,0.0
2020,12/12/20,2411,england,Everton,Chelsea,73.01,87.43,0.21899999999999997,0.5562,0.2247,1.15,1.95,17.4,59.9,1.0,0.0
2020,13/12/20,2411,england,Southampton,Sheffield United,73.28,65.09,0.5123,0.2265,0.2612,1.56,0.94,22.3,39.2,3.0,0.0
2020,13/12/20,2411,england,Crystal Palace,Tottenham,67.9,83.63,0.2056,0.5586,0.2358,1.0,1.81,14.4,66.1,1.0,1.0
2020,13/12/20,2411,england,Fulham,Liverpool,63.04,87.37,0.1473,0.6639,0.1889,1.0,2.31,42.7,64.8,1.0,1.0
2020,13/12/20,2411,england,Arsenal,Burnley,79.61,65.51,0.5724,0.18,0.2475,1.68,0.82,21.5,46.3,0.0,1.0
2020,13/12/20,2411,england,Leicester,Brighton,77.71,73.19,0.5107,0.2383,0.2509,1.65,1.05,43.2,18.1,3.0,0.0
2020,15/12/20,2411,england,Wolves,Chelsea,75.46,87.22,0.2172,0.5231,0.2596,0.92,1.57,16.8,65.3,2.0,1.0
2020,15/12/20,2411,england,Man City,West Brom,93.68,55.23,0.9287,0.0101,0.0612,3.18,0.2,100.0,33.6,1.0,1.0
2020,16/12/20,2411,england,Leicester,Everton,78.67,73.64,0.5142,0.245,0.2408,1.76,1.15,52.6,25.5,0.0,2.0
2020,16/12/20,2411,england,Leeds,Newcastle,67.67,65.82,0.4687,0.272,0.2594,1.55,1.12,23.5,21.4,5.0,2.0
2020,16/12/20,2411,england,Arsenal,Southampton,79.28,74.67,0.4665,0.2776,0.2559,1.58,1.16,18.6,35.5,1.0,1.0
2020,16/12/20,2411,england,West Ham,Crystal Palace,74.89,68.96,0.5142,0.2372,0.2486,1.68,1.06,27.9,14.1,1.0,1.0
2020,16/12/20,2411,england,Liverpool,Tottenham,86.89,82.75,0.5081,0.2603,0.2316,1.87,1.29,70.7,68.1,2.0,1.0
2020,16/12/20,2411,england,Fulham,Brighton,63.95,72.17,0.3568,0.3734,0.2699,1.29,1.32,50.5,32.6,0.0,0.0
2020,17/12/20,2411,england,Aston Villa,Burnley,74.61,65.91,0.5447,0.2089,0.2463,1.7,0.95,,,0.0,0.0
2020,17/12/20,2411,england,Sheffield United,Man United,63.64,84.18,0.1756,0.5942,0.2302,0.89,1.84,37.4,62.0,2.0,3.0
2020,19/12/20,2411,england,Crystal Palace,Liverpool,69.98,87.15,0.1764,0.6104,0.2132,1.0,2.05,12.7,67.8,0.0,7.0
2020,19/12/20,2411,england,Southampton,Man City,75.59,93.53,0.1438,0.6553,0.2009,0.88,2.13,42.0,79.8,0.0,1.0
2020,19/12/20,2411,england,Everton,Arsenal,75.11,78.61,0.4034,0.3359,0.2608,1.45,1.31,31.0,14.8,2.0,1.0
2020,19/12/20,2411,england,Newcastle,Fulham,63.96,64.5,0.4005,0.3227,0.2767,1.33,1.16,36.1,50.4,1.0,1.0
