season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,22/11/20,1854,italy,Inter,Torino,84.87,56.96,0.8088,0.0593,0.1319,2.76,0.63,64.0,31.8,4.0,2.0
2020,22/11/20,1854,italy,Roma,Parma,77.94,55.9,0.6955,0.1212,0.1832,2.39,0.9,58.6,31.2,3.0,0.0
2020,22/11/20,1854,italy,Verona,Sassuolo,59.13,66.57,0.3251,0.4191,0.2558,1.39,1.61,17.9,26.8,0.0,2.0
2020,22/11/20,1854,italy,Sampdoria,Bologna,61.63,59.34,0.4284,0.3092,0.2624,1.56,1.29,16.3,30.1,1.0,2.0
2020,22/11/20,1854,italy,Udinese,Genoa,63.23,54.17,0.4853,0.2337,0.2809,1.46,0.92,35.1,43.1,1.0,0.0
2020,22/11/20,1854,italy,Napoli,Milan,81.68,79.92,0.4396,0.3018,0.2586,1.61,1.3,68.3,65.9,1.0,3.0
2020,28/11/20,1854,italy,Sassuolo,Inter,66.5,83.04,0.2236,0.5615,0.2149,1.34,2.21,40.8,59.4,0.0,3.0
2020,28/11/20,1854,italy,Benevento,Juventus,51.93,81.89,0.1255,0.6862,0.1882,0.89,2.34,34.1,61.4,1.0,1.0
2020,28/11/20,1854,italy,Atalanta,Verona,80.03,59.46,0.6992,0.113,0.1878,2.28,0.8,61.2,19.6,0.0,2.0
2020,29/11/20,1854,italy,Lazio,Udinese,72.01,62.77,0.5492,0.2001,0.2507,1.73,0.95,45.6,24.4,1.0,3.0
2020,29/11/20,1854,italy,Bologna,Crotone,60.58,52.14,0.4966,0.2369,0.2665,1.58,1.01,32.2,43.6,1.0,0.0
2020,29/11/20,1854,italy,Milan,Fiorentina,80.54,66.27,0.6393,0.1501,0.2107,2.12,0.92,60.8,13.6,2.0,0.0
2020,29/11/20,1854,italy,Cagliari,Spezia,56.2,52.54,0.4497,0.2785,0.2718,1.5,1.13,34.6,41.8,2.0,2.0
2020,29/11/20,1854,italy,Napoli,Roma,80.89,79.17,0.4421,0.301,0.257,1.63,1.31,71.9,67.8,4.0,0.0
2020,30/11/20,1854,italy,Torino,Sampdoria,57.76,60.53,0.4113,0.32799999999999996,0.2606,1.55,1.36,43.4,23.4,2.0,2.0
2020,30/11/20,1854,italy,Genoa,Parma,54.98,54.44,0.4114,0.3123,0.2763,1.42,1.2,47.5,46.4,1.0,2.0
2020,05/12/20,1854,italy,Spezia,Lazio,53.45,71.66,0.2371,0.5223,0.2406,1.18,1.86,34.7,31.6,1.0,2.0
2020,05/12/20,1854,italy,Juventus,Torino,82.22,57.72,0.7659,0.0803,0.1537,2.59,0.72,66.9,37.2,2.0,1.0
2020,05/12/20,1854,italy,Inter,Bologna,83.82,61.41,0.7628,0.0817,0.1555,2.57,0.73,68.5,14.9,3.0,1.0
2020,06/12/20,1854,italy,Verona,Cagliari,60.65,54.72,0.4543,0.2791,0.2665,1.55,1.16,16.7,30.9,1.0,1.0
2020,06/12/20,1854,italy,Parma,Benevento,55.1,52.44,0.446,0.2897,0.2644,1.56,1.21,39.4,38.4,0.0,0.0
2020,06/12/20,1854,italy,Roma,Sassuolo,78.56,66.22,0.5992,0.188,0.2128,2.18,1.15,66.8,34.8,0.0,0.0
2020,06/12/20,1854,italy,Crotone,Napoli,51.58,81.49,0.1269,0.655,0.218,0.73,1.96,41.3,61.2,0.0,4.0
2020,06/12/20,1854,italy,Sampdoria,Milan,60.45,80.79,0.1751,0.6116,0.2133,1.06,2.14,17.8,69.9,1.0,2.0
2020,07/12/20,1854,italy,Fiorentina,Genoa,65.61,54.28,0.5081,0.2249,0.267,1.58,0.96,22.7,46.0,1.0,1.0
2020,11/12/20,1854,italy,Sassuolo,Benevento,66.7,52.84,0.563,0.1981,0.2389,1.86,1.01,24.5,33.6,1.0,0.0
2020,12/12/20,1854,italy,Crotone,Spezia,50.82,54.65,0.3616,0.3458,0.2926,1.22,1.18,41.0,42.7,4.0,1.0
2020,12/12/20,1854,italy,Torino,Udinese,58.05,64.21,0.3836,0.3384,0.278,1.36,1.26,41.9,20.3,2.0,3.0
2020,12/12/20,1854,italy,Lazio,Verona,71.09,60.39,0.5646,0.2014,0.23399999999999999,1.92,1.06,33.4,12.7,1.0,2.0
2020,13/12/20,1854,italy,Cagliari,Inter,54.73,83.61,0.1274,0.6947,0.1779,0.99,2.52,27.6,57.5,1.0,3.0
2020,13/12/20,1854,italy,Atalanta,Fiorentina,79.32,65.63,0.6307,0.1553,0.214,2.09,0.93,62.4,13.4,3.0,0.0
2020,13/12/20,1854,italy,Napoli,Sampdoria,81.17,60.37,0.6945,0.1083,0.1972,2.14,0.7,67.2,17.9,2.0,1.0
2020,13/12/20,1854,italy,Bologna,Roma,61.68,77.87,0.217,0.5492,0.2337,1.14,1.94,15.9,59.6,1.0,5.0
2020,13/12/20,1854,italy,Genoa,Juventus,54.07,83.11,0.1305,0.6723,0.1972,0.87,2.23,45.2,62.3,1.0,3.0
2020,13/12/20,1854,italy,Milan,Parma,80.24,55.38,0.7543,0.0818,0.1638,2.44,0.67,69.8,33.5,2.0,2.0
2020,15/12/20,1854,italy,Udinese,Crotone,64.72,51.69,0.5067,0.2124,0.2809,1.47,0.85,15.9,45.9,0.0,0.0
2020,15/12/20,1854,italy,Benevento,Lazio,54.6,70.31,0.264,0.4865,0.2495,1.23,1.75,32.4,20.7,1.0,1.0
2020,16/12/20,1854,italy,Juventus,Atalanta,83.9,80.59,0.4646,0.2932,0.2422,1.82,1.41,67.1,76.2,1.0,1.0
2020,16/12/20,1854,italy,Fiorentina,Sassuolo,64.09,65.04,0.3981,0.3371,0.2649,1.49,1.35,21.7,24.9,1.0,1.0
